序号,记录ID,标题,发布时间,摘要,来源,股票代码,股票名称,关联ID,处理ID,标记ID
27,5550827,山东海阳东方航天港高频执行海上发射任务,2025-09-24 21:28:02,"9月24日,山东海阳东方航天港总装的捷龙三号遥八火箭在近海海域成功发射,将吉利星座06组卫星和北大时空星01试验星送入预定轨道。8月9日至9月24日,该港连续完成捷龙三号遥六至遥八三次海上发射,面对仅一套测试设备、三次远程出海的高密度发射挑战,团队通过优化资源协调,实现热发射装置快速检修恢复,保障任务高效推进。截至目前,东方航天港累计完成19次海上发射,成功入轨127颗卫星,并完成3次液体火箭动力试车与2次飞行回收试验,已具备液体火箭全系统试车能力。",中国新闻网,,,20011421,1,1
28,5550830,珠江流域暴雨区部分河流可能超警戒水位,2025-09-24 21:27:32,"受台风“桦加沙”影响,9月24日至25日,广东大部、广西南部、海南北部将出现大到暴雨,珠江流域多条河流可能发生超警戒水位。台风于24日17时在广东阳江登陆,为今年登陆珠江流域最强台风。珠江防总及珠江委维持Ⅱ级应急响应,增派广西工作组加强防御。水利部门强调落实“防大汛、抗强台”要求,强化监测预警,重点防范山洪、中小河流洪水、水库安全及城市内涝,科学调度水库群,确保人民生命财产安全。",中国新闻网,,,20011424,1,1
29,5550829,国际交往中心城市指数2025:北京、上海排名上升,2025-09-24 21:27:14,"《国际交往中心城市指数2025》报告显示,北京、上海、香港跻身综合排名前十,其中北京升至第六,上海首次进入前十,伦敦、巴黎、纽约仍居前三。报告聚焦逆全球化背景,基于吸引力、影响力、联通力三维框架,将参评城市扩至50个,提升发展中国家代表性。北京吸引力排名大幅跃升至第13位,得益于入境游客增速。报告指出,城市长远发展依赖人口质量红利与多中心网络化体系,建议强化制度型开放、产业升级与城市协作,提升在逆全球化中的韧性。",中国新闻网,,,20011423,1,1
30,5550815,"申万宏源(06806)""23申证07""于9月22日本息兑付并摘牌",2025-09-24 21:27:04,"申万宏源证券于2023年9月21日发行28亿元公司债券(品种一),票面利率2.80%,期限2年,债券简称“23申证07”,代码148467。2025年9月22日为本期债券兑付日及摘牌日,公司已按募集说明书约定完成本息兑付并完成摘牌。",格隆汇,,,20011408,0,1
31,5550828,中国两部门:加强国库现金管理商业银行定期存款质押品管理,2025-09-24 21:26:42,"财政部、人民银行联合发布通知,规范国库现金管理中商业银行定期存款的质押品管理。明确可使用记账式国债、地方政府债券及政策性金融债券作为质押品,其中已部分还本债券不得质押,地方政府债券可跨地域质押。质押比例分别为国债105%、其他两类债券110%。要求按面值计价,参照国债流程操作。财政与央行将加强风险监测,对出现重大经营风险或违约的银行,可提前收回资金并解除质押。到期违约按协议处理,涉及不可抗力等情形由两部门协商处置。",中国新闻网,,,20011422,1,1
32,5550826,中国旅游协会红色旅游工作部在北京成立,2025-09-24 21:26:38,"中国旅游协会红色旅游工作部于9月24日在北京成立,旨在服务国家战略,推动红色旅游专业化发展。工作部将搭建协同平台,汇聚行业资源,在标准制定、经验交流、人才培养和产业合作等方面发挥枢纽作用,促进红色旅游社会效益与经济效益双提升。北京第二外国语学院作为牵头单位,将依托智库与人才优势提供支撑,助力红色旅游高质量发展,为建设社会主义现代化国家贡献文旅力量。",中国新闻网,,,20011420,1,1
33,5550824,武汉黄鹤楼重建40周年 文旅融合焕新彩,2025-09-24 21:26:26,"武汉黄鹤楼重建40周年之际,景区持续推动文旅融合创新。黄鹤楼文化展示馆免费开放,通过诗词走廊、互动装置展现千年诗韵与建筑演变。""夜上黄鹤楼""光影秀和""朝游黄鹤楼""新玩法有效延长游客停留时间,2023年暑期相关门票预订量同比翻番。景区年均接待游客超450万人次,累计接待超7000万人次,直接带动周边餐饮、民宿等产业发展,成为文化传承与旅游经济双赢典范。",中国新闻网,,,20011418,1,1
34,5550813,新时达:公司人形机器人已顺利在海尔重庆冰箱工厂现场产线部署完毕,2025-09-24 21:26:14,"财联社9月24日电,新时达在互动平台表示,截至目前,新时达人形机器人已顺利在海尔重庆冰箱工厂现场产线部署完毕,即将开启智能工厂实训,后续将逐步承担作业并进阶复杂流程。",财联社,,,20011406,1,10
35,5550832,去年江西VR及相关产业实现营业收入1100亿元,2025-09-24 21:25:20,"2024年江西VR及相关产业营收达1100亿元,同比增长9.34%,较2018年增长约26倍。全省VR企业超400家,汇聚华为、阿里、联想等龙头企业及华勤、联创电子等硬件制造企业,形成全产业链布局。江西将VR产业纳入“1269”行动计划,6所高校开设本科专业,20余所开设专科专业,强化人才支撑。以“VR+AI开启数智未来”为主题的2025世界VR产业大会将于10月19日至20日在南昌举办,将举办16场活动,聚焦发布、研讨、对接与体验。",中国新闻网,,,20011425,1,1
36,5550812,吉利星座完成一期组网 实现全球实时通信覆盖,2025-09-24 21:24:16,"财联社9月24日电,据吉利汽车集团官方消息,吉利星座第六个轨道面以“一箭12星”的方式成功发射。至此,吉利在轨卫星已增至64颗,顺利完成一期组网。据悉,此次组网后,吉利星座对车载卫星通信的赋能将再度提升。",财联社,,,20011405,1,1
37,5550841,法兴银行:多重力量推升金价创新高 中国需求或将为现货黄金提供数年支撑,2025-09-24 21:23:46,"法国兴业银行报告指出,黄金价格突破震荡区间,受美联储降息、全球央行持续购金及投资端持仓韧性三大驱动。其中,中国长期购金需求尤为关键,当前黄金占外汇储备仅8.6%,远低于全球21.7%的平均水平,若提升至20%目标,需增购约3036吨,按当前节奏需近8年完成。中国渐进式购金策略稳健,对市场冲击可控,且已成为全球央行购金主力,为金价提供长期支撑,尤其在地缘风险与货币政策宽松背景下,其“稳定器”作用凸显。",智通财经,,,20011437,1,1
38,5550808,通过伊拉克-土耳其管道的石油出口即将恢复,2025-09-24 21:22:24,"格隆汇9月24日|据机构报道,一份声明称,在伊拉克库尔德斯坦地区运营的八家国际石油公司已与伊拉克联邦和库尔德自治区政府达成原则协议,恢复石油出口。声明称,协议框架一旦签署并实施,将允许“未来几天”重启出口。",格隆汇,,,20011401,0,1
39,5550822,"41万股民哭了:中国人工智能“老大哥”,被牛市抛弃?",2025-09-24 21:22:11,"海康威视虽为AI先行者,却未跟随科技股牛市上涨,年初至今仅涨3.07%。尽管营收创历史新高,毛利率提升,创新业务占比升至28.14%,但扣非净利润仅增4.69%,主因是研发投入持续攀升,2024年达118亿元,占营收12.83%。公司坚持高投入以突破安防红海,布局机器人、智能家居、汽车电子等新赛道,应对国内外激烈竞争。私募大佬冯柳也减持股份。面对高研发投入与业绩压力,海康选择长期战略而非短期美化财报,凸显其技术突围决心,投资者需保持耐心。",泡财经,,,20011416,0,1
40,5550807,浙江众成:股东陈健拟减持不超过3%,2025-09-24 21:22:08,"格隆汇9月24日|浙江众成公告,持有本公司股份4,769.0329万股(占本公司当前总股本比例5.2651%)的股东陈健先生计划于本公告披露之日起十五个交易日后的三个月内(即从2025年10月24日至2026年1月23日止,根据相关法律法规规定禁止减持的时间除外)以集中竞价交易或大宗交易的方式减持其持有的本公司股份合计不超过27,173,381股(占本公司总股本比例不超过3%)。",格隆汇,,,20011400,0,1
41,5550806,浙江众成(002522):陈健拟减持不超过3%股份,2025-09-24 21:22:01,"格隆汇9月24日丨浙江众成(002522.SZ)公布,股东陈健先生计划于本公告披露之日起十五个交易日后的三个月内(即从2025年10月24日至2026年1月23日止,根据相关法律法规规定禁止减持的时间除外)以集中竞价交易或大宗交易的方式减持其持有的本公司股份合计不超过27,173,381股(占本公司总股本比例不超过3%)。",格隆汇,002522,浙江众成,20011399,0,1
42,5550820,"【风口解读】长川科技股东近期减持1.78%,连续两个交易日“20cm”涨停",2025-09-24 21:21:26,"长川科技(300604.SZ)因股价连续两日涨停,涨幅偏离值累计超30%,触发异常波动。公司生产经营正常,无重大变化。长川投资已于2025年9月24日前完成减持计划,累计减持公司1.7796%股份,未超计划。公司预计2025年前三季度净利润达8.27亿至8.77亿元,同比增长131.39%至145.38%,其中第三季度净利润预计4亿至4.5亿元,同比增长180.67%至215.75%,主要受益于半导体需求增长、订单充裕及销售收入大幅上升。",泡财经,,,20011414,0,1
43,5550803,浙江众成(002522):关于公司合计持股5%以上股东之一所持公司股份减持计划预披露的公告,2025-09-24 21:21:00,浙江众成(002522):关于公司合计持股5%以上股东之一所持公司股份减持计划预披露的公告,深交所,002522,浙江众成,20011396,1,1
44,5550802,浙江众成:股东陈健计划减持不超过3%公司股份,2025-09-24 21:20:48,"财联社9月24日电,浙江众成(002522.SZ)公告称,公司股东陈健计划在本公告披露之日起十五个交易日后的三个月内,以集中竞价交易或大宗交易的方式减持其持有的公司股份合计不超过27,173,381股,占公司总股本比例不超过3%。减持原因为个人资金需求,减持来源为IPO前取得的股份、配股时所认购的股份及因资本公积金转增股本方式取得的股份。减持期间为2025年10月24日至2026年1月23日。",财联社,,,20011392,0,1
45,5550811,美联:《施政报告》发表满一周 香港新盘成交量周环比急升33%,2025-09-24 21:18:49,"《施政报告》推出利好楼市措施,叠加美国重启减息及香港银行降息0.125%,推动楼市回暖。过去一周(9月17日至23日),香港一手住宅成交量达560宗,环比上升33%。分析师岑颂谦指出,政策与利率明朗化提振入市信心,发展商或加快推盘。各户型成交全线增长,其中两房单位成交量最多,达213宗,环比升26%;一房、三房及以上单位分别升31.5%和37%。马头角瑧博成为报告后首个全数沽清的新盘,油塘朗誉、西半山the MVP等五盘合计成交314宗,占总量56%。",智通财经,,,20011404,1,1
46,5550809,恒生银行(00011)9月24日斥资2366.06万港元回购20万股,2025-09-24 21:18:48,"智通财经APP讯,恒生银行(00011)发布公告,于2025年9月24日该公司斥资2366.06万港元回购20万股,回购价格为每股118-119港元。",智通财经,,,20011402,0,1
47,5550801,国际实业(000159):拟向控股股东定增募资不超过6.6亿元,2025-09-24 21:17:14,"格隆汇9月24日丨国际实业(000159.SZ)公布,拟向特定对象发行募集资金总额为不超过人民币6.6亿元,在扣除相关发行费用后将全部用于补充流动资金。本次向特定对象发行股票的发行对象为公司控股股东新疆融能,发行对象以人民币现金方式认购公司本次发行的股票。新疆融能已与公司签订附生效条件的《股份认购协议》。",格隆汇,000159,国际实业,20011391,0,1
48,5550810,国际实业(000159)拟向控股股东新疆融能定增募资不超6.62亿元,2025-09-24 21:16:53,"智通财经APP讯,国际实业(000159.SZ)披露2025年度向特定对象发行股票预案,公司拟向控股股东新疆融能发行股票不超过1.44亿股,发行价格为4.59元/股。本次向特定对象发行募集资金总额为不超过6.62亿元(含本数),在扣除相关发行费用后将全部用于补充流动资金。",智通财经,000159,国际实业,20011403,0,1
49,5550799,美国NHTSA对逾1.7万辆Rivian电动货车的安全带问题进行初步评估,2025-09-24 21:16:10,"格隆汇9月24日|美国国家公路交通安全管理局(NHTSA)周三表示,已开始对17,198辆Rivian电动货车的安全带问题进行初步评估。NHTSA缺陷调查办公室(ODI)表示,有六位车主投诉称,缆绳出现磨损、断裂或脱开,导致驾驶员在发生碰撞或急刹车时有可能无法系好安全带。",格隆汇,,,20011389,0,1
1,5550804,成都天府新区两宗宅地溢价16.4%成交,2025-09-24 21:16:09,"成都9月24日出让3宗涉宅用地,总成交额22.78亿元,其中2宗溢价、1宗底价成交。天府新区两宗连襟地块由中铁建与成都产投联合体以20.64亿元竞得,楼面价16300元/㎡,溢价率16.43%。地块位于麓湖公园区,为成都新规后麓湖板块首次供地。中指院指出,2024年成都新规提升住宅板率至20%,优化得房率与舒适性,但存在赠送不统一问题。2025年9月,成都拟出台补充规定,规范市场赠送行为,适度放宽限制,支持高品质住宅供给,明确开发边界,助力“好房子”建设,增强房企投资信心。",证券时报,,,20011397,1,1
50,5550805,多城土拍热度延续房企加快“补仓”速度,2025-09-24 21:16:09,"近期,成都、杭州、义乌等重点城市土地市场持续升温,多地优质地块溢价成交,反映出政策利好推动市场预期改善。9月多地集中供地,成都三宗地块揽金22.78亿元,义乌地块72轮竞价成交。政策层面,北京、上海、深圳相继出台稳楼市新政,地方政府供地策略转向“缩量提质”,聚焦核心区域小地块,提升开发效率与利润确定性。成都优化规划规定,规范“赠送”行为,支持高品质住宅建设。2025年前8月,TOP100房企拿地总额达6056亿元,同比增长28%,央国企主导,部分民企积极补仓。",证券时报,,,20011398,1,1
2,5550958,海南航空空勤自动辅助排班系统第一阶段正式上线!,2025-09-24 21:14:21,"海南航空空勤人员自动辅助排班系统首阶段上线,实现基于大数据与智能算法的自动化排班,攻克机组排班复杂难题。系统融合航班、资质、值勤时限等多维数据,支持春运、暑运等高峰保障,提升排班科学性与响应速度。通过22个月迭代优化,推动从人工经验向“人机协同”转型,释放计划员精力用于战略决策,助力多属地、跨机队资源高效调配。系统强化安全合规与运行弹性,提升整体效率与服务品质,彰显智慧民航建设成果,为行业数字化转型提供“海航方案”。",动态宝,,,20011600,0,1
3,5550798,赫美集团(002356):天蝎座基金拟减持不超3%股份,2025-09-24 21:13:50,"智通财经APP讯,赫美集团(002356.SZ)发布公告,持股5%的大股东北京天蝎座资产管理有限公司-天蝎座36号私募证券投资基金(简称“天蝎座基金”)计划自公告之日起15个交易日后的3个月内通过集中竞价交易及大宗交易方式减持其持有的公司股份不超过3933.76万股(占公司总股本比例不超过3%)。",智通财经,002356,赫美集团,20011388,0,1
4,5550795,"财联社9月24日电,迈威尔科技签署10亿美元加速股票回购协议。",2025-09-24 21:13:36,"财联社9月24日电,迈威尔科技签署10亿美元加速股票回购协议。",财联社,,,20011383,1,1
5,5550790,"财联社9月24日电,标普全球评级确认甲骨文公司“BBB”评级,展望为负面,债务评级为“BBB”。",2025-09-24 21:12:32,"财联社9月24日电,标普全球评级确认甲骨文公司“BBB”评级,展望为负面,债务评级为“BBB”。",财联社,,,20011378,1,1
6,5550789,赫美集团:股东拟减持不超过3%股份,2025-09-24 21:12:23,"财联社9月24日电,赫美集团(002356.SZ)公告称,股东天蝎座基金计划自公告之日起15个交易日后的3个月内,通过集中竞价交易及大宗交易方式减持公司股份不超过3934万股,占公司总股本比例不超过3%。减持原因为股东自身资金安排及经营需要。",财联社,,,20011377,0,1
7,5550796,新时达(002527):新时达人形机器人已顺利在海尔重庆冰箱工厂现场产线部署完毕,2025-09-24 21:12:10,"新时达将于2025年工博会展出为海尔工厂定制的具身机器人整机,亮相AI免示教焊接机器人等新品,搭载自研算法与AI技术。公司已实现人形机器人在海尔重庆冰箱工厂的部署,即将开展智能工厂实训并逐步承担复杂作业。9月24日将举办“具身智能生态融合发展论坛”,推动技术交流与应用落地。年底前,公司重点推进自适应抓取、智慧焊接、PCB板卡质检及双臂协同装配四大场景的数据采集与验证,加速智能制造落地。",格隆汇,002527,新时达,20011385,0,10
11,5550791,国际实业(000159):关于认购对象出具特定期间不减持公司股票承诺的公告,2025-09-24 21:12:00,国际实业(000159):关于认购对象出具特定期间不减持公司股票承诺的公告,深交所,000159,国际实业,20011379,0,1
10,5550792,国际实业(000159):关于公司无需编制前次募集资金使用情况报告的说明的公告,2025-09-24 21:12:00,国际实业(000159):关于公司无需编制前次募集资金使用情况报告的说明的公告,深交所,000159,国际实业,20011380,0,1
9,5550793,国际实业(000159):关于未来三年(2025-2027年)股东回报规划的公告,2025-09-24 21:12:00,国际实业(000159):关于未来三年(2025-2027年)股东回报规划的公告,深交所,000159,国际实业,20011381,0,1
8,5550794,国际实业(000159):关于最近五年未被证券监管部门和交易所采取监管措施或处罚情况的公告,2025-09-24 21:12:00,国际实业(000159):关于最近五年未被证券监管部门和交易所采取监管措施或处罚情况的公告,深交所,000159,国际实业,20011382,0,1
12,5550781,巨轮智能:公司减速器超过40个机型 超过半数已经被客户批量试用和采购,2025-09-24 21:11:12,"财联社9月24日电,巨轮智能在互动平台表示,公司的减速器超过40个机型,包括 E/T/C三个大类,负荷满足6KG至900KG的客户应用需求。获得机器人减速机CR产品认证证书,是国内首批获得该认证的两家企业之一,且每年都顺利通过CR认证复核检查。超过半数的减速器型号已经被客户批量试用和采购,并且获得用户的好评。公司XT减速器正在进一步开展细化和轻量化研发工作,为产品积极寻找应用场景。",财联社,,,20011367,1,10
18,5550780,赫美集团(002356):关于持股5%以上股东减持股份的预披露公告,2025-09-24 21:11:00,赫美集团(002356):关于持股5%以上股东减持股份的预披露公告,深交所,002356,赫美集团,20011366,1,1
17,5550782,国际实业(000159):关于同意新疆融能投资发展有限公司免于履行要约收购义务的公告,2025-09-24 21:11:00,国际实业(000159):关于同意新疆融能投资发展有限公司免于履行要约收购义务的公告,深交所,000159,国际实业,20011368,1,1
16,5550783,国际实业(000159):国际实业2025年度向特定对象发行股票预案论证分析报告,2025-09-24 21:11:00,国际实业(000159):国际实业2025年度向特定对象发行股票预案论证分析报告,深交所,000159,国际实业,20011369,0,1
15,5550784,国际实业(000159):关于公司2025年度向特定对象发行A股股票摊薄即期回报、采取填补措施及相关主体承诺的公告,2025-09-24 21:11:00,国际实业(000159):关于公司2025年度向特定对象发行A股股票摊薄即期回报、采取填补措施及相关主体承诺的公告,深交所,000159,国际实业,20011370,0,1
14,5550785,国际实业(000159):国际实业2025年度向特定对象发行股票募集资金使用的可行性分析报告,2025-09-24 21:11:00,国际实业(000159):国际实业2025年度向特定对象发行股票募集资金使用的可行性分析报告,深交所,000159,国际实业,20011372,0,1
13,5550786,国际实业(000159):关于公司与发行对象签署附生效条件之股份认购协议的公告,2025-09-24 21:11:00,国际实业(000159):关于公司与发行对象签署附生效条件之股份认购协议的公告,深交所,000159,国际实业,20011373,0,1
19,5550962,攻坚“十四五” ? | 新华光公司精密模压部提速增效扩产能 打造高效交付新引擎,2025-09-24 21:10:57,"新华光公司精密模压部聚焦客户需求,通过优化订单响应机制、推行一模多穴技术、压缩生产周期及强化员工培训,全面提升运营效率与交付能力。建立“一站式”快速响应流程,实施订单分级管理,实现关键订单优先排产;应用一模多穴技术显著提升产能,降低单件成本;通过秒级工艺优化,生产周期缩短,效率提升30%;开展多能工培训与技能比武,激发团队活力,打造灵活高效生产线,全面增强市场竞争力。",动态宝,,,20011604,0,1
20,5550778,京山轻机(000821):尚未与宇树科技建立业务合作关系,2025-09-24 21:10:54,"格隆汇9月24日丨京山轻机(000821.SZ)在投资者互动平台表示,截至目前,公司尚未与宇树科技建立业务合作关系。公司核心业务是为光伏、锂电及包装等领域提供智能装备及整体解决方案。公司高度重视技术研发,并持续探索各类前沿技术的应用场景。",格隆汇,000821,京山轻机,20011340,0,10
22,5550776,国际实业(000159):关于本次向特定对象发行A股股票涉及关联交易事项的公告,2025-09-24 21:10:00,国际实业(000159):关于本次向特定对象发行A股股票涉及关联交易事项的公告,深交所,000159,国际实业,20011338,0,1
21,5550777,国际实业(000159):关于本次向特定对象发行股票不存在直接或通过利益相关方向参与认购的投资者提供财务资助或补偿的公告,2025-09-24 21:10:00,国际实业(000159):关于本次向特定对象发行股票不存在直接或通过利益相关方向参与认购的投资者提供财务资助或补偿的公告,深交所,000159,国际实业,20011339,0,1
23,5550779,大东南(002263):未与特斯拉机器人有合作,2025-09-24 21:09:26,"格隆汇9月24日丨大东南(002263.SZ)在投资者互动平台表示,公司目前未与特斯拉机器人有合作。",格隆汇,002263,大东南,20011359,0,10
24,5550771,仅部分提问获回复 光明乳业继续“押注”新品|直击业绩会,2025-09-24 21:08:41,"光明乳业连续三年营收下滑,今年上半年净利润同比下降22.5%,上海大本营及外地市场均出现下滑,新莱特子公司上半年净亏损6345万元。面对伊利、蒙牛等全国性品牌竞争,公司虽推出优倍5.0、纳滤高蛋白如实等多款新品及创新冷饮,但尚未有效拉动整体营收。为改善业绩,公司将持续加码新品战略,拓展TOB定制业务,强化线上渠道与全渠道布局,以提升竞争力。",财联社,,,20011333,0,1
25,5550960,"晶泰科技与百诚医药签订合作意向书,共同推进AI新药研发合作",2025-09-24 21:08:23,"晶泰科技(2228.HK)与百诚医药(301096.SZ)签署合作意向书,拟开展“AI+机器人”平台驱动的新药研发协作。晶泰科技将依托其AI药物研发平台,百诚医药则负责药学研究等环节。双方聚焦疼痛、肿瘤、自免、眼科等未满足临床需求领域,共同推进创新药管线孵化,并拟成立合资公司深化合作。合作需进一步磋商并签署正式协议。百诚医药具备从靶点发现至全球商业化全链条研发能力,研发与注册经验丰富。",动态宝,,,20011602,1,1
26,5550787,IGG(00799)9月24日斥资73.25万港元回购16万股,2025-09-24 21:07:33,"智通财经APP讯,IGG(00799)发布公告,于2025年9月24日斥资73.25万港元回购16万股。",智通财经,,,20011375,0,1
27,5550963,凯雪半挂拖车机组批量交付双汇物流——强强联合筑冷链 服务启新共前行,2025-09-24 21:07:24,"2025年9月24日,凯雪冷链联合多家企业向双汇物流批量交付定制化半挂冷藏拖车,标志着双方战略合作升级。凯雪冷链凭借十余年自主研发技术,提供全自主可控的智能冷藏机组,集成AI控制与远程监控系统,实现温控精准化与运行可视化,全面满足双汇物流对冷链设备稳定性、能耗与智能化的严苛要求。此次交付不仅体现凯雪冷链在冷链设备领域的技术实力,更彰显行业协同创新。双汇物流与凯雪冷链均表示将持续加大投入,深化合作,共同推动冷链物流向安全、高效、绿色方向发展,助力保障民生食品供应与产业链协同升级。",动态宝,,,20011606,0,1
28,5550772,稳定币发行商Tether任命首席商务官,2025-09-24 21:06:37,"格隆汇9月24日|全球最大的稳定币发行商Tether宣布任命Benjamin Habbel为新任首席商务官,领导公司发展、财务、投资和投资组合扩张。Habbel还将专注于与Tether的投资组合公司和投资项目紧密合作,进一步扩大投资组合管理团队,并赋能创始人和团队实现其愿景。",格隆汇,,,20011334,0,1
29,5550797,汇丰晋信基金李博康:创新药行情尚未终结 具备诸多可期的催化剂和潜在成长空间,2025-09-24 21:06:25,"汇丰晋信基金经理李博康认为,创新药行情尚未结束,下半年多重催化剂将推动行业持续发展,包括WCLC、ESMO等国际学术会议及医保谈判、集采政策落地。优质管线数据披露将提升估值,推动市值上行。尽管短期受资金轮动和三季报预期影响,创新药板块波动加大,但回调已近极限,或为逢低布局良机。他看好低估值、高成长的“阿尔法”赛道,如乙肝干扰素治疗、数字机器人等,以及处于历史低位的连锁药房,认为医药行业长期具备刚需和“长坡厚雪”特性,适合定投,当前是长期配置较好时机。",智通财经,,,20011386,1,1
30,5550775,"【风口解读】中国巨石拟回购3000万-4000万股,上半年净利润增长75.51%",2025-09-24 21:05:06,"中国巨石拟回购3000万至4000万股股份,回购价不超22元/股,资金来自自有及自筹,用于股权激励。公司2025年上半年营收达91.09亿元,同比增长17.70%;净利润16.87亿元,同比大增75.51%;扣非净利润17.01亿元,同比增长170.74%。业绩增长得益于粗纱、电子纱量价齐升及产能释放,风电发电业务利润持续扩大,贡献稳定现金流。回购举措彰显公司信心,反映基本面显著改善。",泡财经,,,20011337,1,1
31,5550763,*ST新元:股东张玉生拟减持0.08%,2025-09-24 21:04:52,"格隆汇9月24日|*ST新元公告,持有本公司股份214,078股(占本公司总股本比例0.08%)的股东张玉生先生计划在自本公告发布之日起3个交易日后的3个月内以集中竞价方式或大宗交易方式减持本公司股份合计不超过214,078股(占本公司总股本比例0.08%)。",格隆汇,,,20011325,0,1
32,5550957,捷报丨汉德邦建材喜签太仓德涵城市发展有限公司新建绿色智能制造装备项目,2025-09-24 21:03:47,"汉德邦建材成功签约太仓德涵城市发展有限公司绿色智能制造装备项目,采用其自主研发的免拆底模钢筋桁架楼承板。项目总建筑面积约9.27万平方米,建成后年产绿色智能制造设备50万件。该产品将钢筋桁架与细石混凝土底模预制一体,施工中无需拆除底模,既节省材料又提升效率,可作为楼板下保护层并参与结构受力,广泛适用于住宅、学校及公共建筑等钢结构和混凝土项目。此次签约标志着汉德邦在工业建筑领域再获重要突破,将持续推动绿色建材技术应用与服务升级。",动态宝,,,20011599,0,3
33,5550770,全国节水农业高质量发展现场会暨系统推进水肥一体化现场观摩会在内蒙古召开,2025-09-24 21:03:00,"9月24日,农业农村部在内蒙古通辽市召开全国节水农业高质量发展现场会,聚焦水肥一体化等新技术推广。会议总结各地经验,现场观摩3个示范基地,研讨玉米密植高产与水肥一体化关键技术。指出当前存在技术集成不精准、创新支撑不足等问题。要求“十五五”期间强化节水技术推广,分类示范集成,制定全国水肥一体化工程设计通则,健全标准体系,推动科研、企业、新型主体协同推广,加快装备创新应用,并培育专业化社会化服务组织,提升服务能力和水平。",农业农村部,,,20011332,1,1
34,5550762,自由港麦克莫兰公司预计第三季度铜、金综合销售额下降,2025-09-24 21:02:55,"格隆汇9月24日|矿业公司自由港麦克莫兰公司(Freeport-McMoRan)周三表示,与之前的预测相比,预计第三季度铜的综合销售额将下降约4%,黄金的综合销售额将下降近6%。",格隆汇,,,20011324,0,1
35,5550759,伯恩斯坦大幅上调IREN目标价至75美元,2025-09-24 21:02:10,格隆汇9月24日|伯恩斯坦将加密货币概念股IREN目标价从20美元上调至75美元。,格隆汇,,,20011321,0,1
36,5550760,招金矿业(01818)拟发行2025年度第五期科技创新债券,2025-09-24 21:00:51,"招金矿业公告称,公司发行2025年度第五期科技创新债券已获中国银行间市场交易商协会注册,注册金额100亿元,本期实际发行10亿元,期限182天。兴业银行为主承销商及簿记管理人,中信银行为联席主承销商。本期债券聚焦科技创新领域融资,旨在支持企业技术升级与可持续发展。",智通财经,,,20011322,0,1
37,5550725,消息称即将恢复通过伊拉克-土耳其油气管道的出口,2025-09-24 20:59:46,"格隆汇9月24日|据市场消息,根据声明,原则协议已达成,即将恢复通过伊拉克-土耳其(油气)管道的出口。",格隆汇,,,20011273,1,1
38,5550726,"10万美元H-1B费用冲击金融业,摩根大通(JPM)首当其冲",2025-09-24 20:59:17,"特朗普政府拟对H-1B签证征收10万美元一次性费用,可能重创金融业招聘。金融公司是H-1B主要使用者之一,2025年十大金融公司获约1.2万份签证,摩根大通以2440份居首。分析师指出,银行承受成本能力弱于科技公司,高薪岗位招聘成本骤升,初级人才招聘将难以为继。H-1B员工多从事量化模型、算法交易等核心业务,新规或迫使银行转向海外招聘或转移技术职能,部分人才或流向加拿大。银行普遍未置评,但摩根大通称政策“令人措手不及”。公司正探索绿卡加速、替代签证等方案应对。",智通财经,,,20011274,1,1
39,5550758,新天绿色能源(00956)获股东长城人寿增持100万股H股,2025-09-24 20:59:16,"新天绿色能源(00956)公告称,股东长城人寿于2025年9月23日通过港股二级市场集中竞价增持公司H股100万股,增持后合计持有2.104亿股,占公司总股本的5.0027%。本次增持资金来源于长城人寿自有资金及传统账户、分红账户的保险责任准备金。",智通财经,,,20011320,0,1
40,5550723,"财联社9月24日电,英国央行行长贝利表示,利率仍有进一步下行的空间,何时采取利率行动以及行动幅度取决于通胀路径。",2025-09-24 20:59:08,"财联社9月24日电,英国央行行长贝利表示,利率仍有进一步下行的空间,何时采取利率行动以及行动幅度取决于通胀路径。",财联社,,,20011271,1,1
41,5550761,为应对AI合作巨额开支 甲骨文(ORCL)拟发债融资150亿美元,2025-09-24 20:57:52,"甲骨文计划在美国投资级债券市场发行150亿美元债券,分至多七部分,含罕见40年期债券,初始定价较美债收益率高1.65个百分点。此次发债旨在支持其与OpenAI、Meta的云基础设施合作,应对高昂的运营成本,未来数年将投入数千亿美元用于数据中心租赁与电力供应。募集资金将用于资本支出、投资、收购及债务偿还。主承销商包括美银、花旗、德银、高盛、汇丰及摩根大通。公司尚未回应置评请求,上一次发债为今年1月。",智通财经,,,20011323,1,1
42,5550722,旭合新能源获 0BB 电池测试专利 蓝丰生化控股布局显成效,2025-09-24 20:57:50,"蓝丰生化控股子公司安徽旭合新能源获国家发明专利“一种0BB电池IV特性测试装置”,强化其在高效光伏领域的技术优势。该专利与旭合新能源26.5%量产效率的N型TOPCon电池技术协同,完善技术矩阵。自2023年9月以6752万元收购旭合新能源51%股权后,蓝丰生化持续赋能,提供超6.5亿元融资担保并助力引入战略投资,推动其建成2.5GW电池片与1GW组件产能,累计获47项授权专利,标志着公司“农化+新能源”双主业战略加速落地,行业竞争力显著提升。",财联社,,,20011269,1,1
